"","Taxa","Factors","lfc","se","W","p","P.adj","diff","passed_ss","Significance","Method"
"1","PWY0-1586|PWY0-1586","(Intercept)",0.00456659954305984,0.0445158363435498,0.102583707690387,0.919222697100991,1,FALSE,TRUE,"","ancombc2_formula"
"2","PWY0-1586|PWY0-1586","seasonSeptember",0.00732145707969926,0.0610178249431299,0.119988824356211,0.905581039478718,1,FALSE,TRUE,"","ancombc2_formula"
"3","PWY0-1586|PWY0-1586","(Intercept)",0.00456659954305984,0.0445158363435498,0.102583707690387,0.919222697100991,1,FALSE,TRUE,"","ancombc2_formula"
"4","PWY0-1586|PWY0-1586","seasonSeptember",0.00732145707969926,0.0610178249431299,0.119988824356211,0.905581039478718,1,FALSE,TRUE,"","ancombc2_formula"
"5","PWY66-389|PWY66-389","(Intercept)",-0.033560102169212,0.037918665794653,-0.885054931809978,0.385698404637884,1,FALSE,TRUE,"","ancombc2_formula"
"6","PWY66-389|PWY66-389","seasonSeptember",0.0835748605042429,0.0579845994381928,1.44132858231309,0.163575360060655,1,FALSE,TRUE,"","ancombc2_formula"
"7","PWY66-389|PWY66-389","(Intercept)",-0.033560102169212,0.037918665794653,-0.885054931809978,0.385698404637884,1,FALSE,TRUE,"","ancombc2_formula"
"8","PWY66-389|PWY66-389","seasonSeptember",0.0835748605042429,0.0579845994381928,1.44132858231309,0.163575360060655,1,FALSE,TRUE,"","ancombc2_formula"
"9","PWY-7094|PWY-7094","(Intercept)",-0.0589963981017928,0.0356685611825034,-1.65401676282733,0.112323383563147,1,FALSE,TRUE,"","ancombc2_formula"
"10","PWY-7094|PWY-7094","seasonSeptember",0.134447452369404,0.0573421930620755,2.34465138478152,0.0284777498442067,1,FALSE,TRUE,"","ancombc2_formula"
"11","PWY-7094|PWY-7094","(Intercept)",-0.0589963981017928,0.0356685611825034,-1.65401676282733,0.112323383563147,1,FALSE,TRUE,"","ancombc2_formula"
"12","PWY-7094|PWY-7094","seasonSeptember",0.134447452369404,0.0573421930620755,2.34465138478152,0.0284777498442067,1,FALSE,TRUE,"","ancombc2_formula"
"13","PWY-7663|PWY-7663","(Intercept)",0.130105721268821,0.0464801399490294,2.79916801910443,0.0104552978413175,1,FALSE,TRUE,"","ancombc2_formula"
"14","PWY-7663|PWY-7663","seasonSeptember",-0.243756786371823,0.0599762477854502,-4.06422201075001,0.00051570850535487,0.216301352139517,FALSE,TRUE,"","ancombc2_formula"
"15","PWY-7663|PWY-7663","(Intercept)",0.130105721268821,0.0464801399490294,2.79916801910443,0.0104552978413175,1,FALSE,TRUE,"","ancombc2_formula"
"16","PWY-7663|PWY-7663","seasonSeptember",-0.243756786371823,0.0599762477854502,-4.06422201075001,0.00051570850535487,0.216301352139517,FALSE,TRUE,"","ancombc2_formula"
"17","PWY-5973|PWY-5973","(Intercept)",0.121460512999715,0.0394509028194757,3.07877651255559,0.00549065658373488,1,FALSE,TRUE,"","ancombc2_formula"
"18","PWY-5973|PWY-5973","seasonSeptember",-0.226466369833612,0.0540311388418812,-4.19140471009416,0.000378054664475513,0.160673232402093,FALSE,TRUE,"","ancombc2_formula"
"19","PWY-5973|PWY-5973","(Intercept)",0.121460512999715,0.0394509028194757,3.07877651255559,0.00549065658373488,1,FALSE,TRUE,"","ancombc2_formula"
"20","PWY-5973|PWY-5973","seasonSeptember",-0.226466369833612,0.0540311388418812,-4.19140471009416,0.000378054664475513,0.160673232402093,FALSE,TRUE,"","ancombc2_formula"
"21","VALSYN-PWY|VALSYN-PWY","(Intercept)",-0.0386755792771629,0.0297926896277549,-1.2981566874423,0.207678590068903,1,FALSE,TRUE,"","ancombc2_formula"
